time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-3.22531402197,6.90973397048,19.520761502,0.613136471667,0.0834539605526,0.0,-2.44323993546,7.50098261832,3.9596005182,0.26996646072,-0.0696668924063,0.0,400.0960531757301,401.48466985774877,399.93827770337276,400.8911481387029
3.000000000000002,-3.37310117604,7.36653264492,19.7512375659,0.633770729319,0.0888617461352,0.0,-2.48333053009,7.72637002489,3.72217528027,0.245660661854,-0.104808187363,0.0,408.2707455760775,405.11591193475886,406.69463639198943,404.58744251734385
3.0600000000000023,-3.52369866564,7.83938631196,19.9705788991,0.648626904504,0.0871614945377,0.0,-2.53638686598,8.03558089728,3.58798597565,0.248386861523,-0.0825134875326,0.0,449.6916797219695,451.4866024829226,449.7982695154024,450.07911590927125
3.1200000000000023,-3.67744715714,8.33086043416,20.1816561523,0.666696479754,0.0848339438137,0.0,-2.58833920352,8.3471658133,3.44645825194,0.266714756837,-0.101496966894,0.0,451.11347542969884,449.5709727881647,450.54744079107155,452.09119606865323
3.1800000000000024,-3.83420627288,8.84064786317,20.3833783147,0.687712801912,0.083926052327,0.0,-2.63682378983,8.64614157845,3.27607188088,0.290070046583,-0.0777321368517,0.0,442.73155126060266,444.6757808549767,442.12282708864876,444.11989029209167
3.2400000000000024,-3.99409377338,9.37028259447,20.5767858907,0.706373680581,0.083921671632,0.0,-2.69262247083,9.00829776815,3.16873010602,0.27652932144,-0.0552558503161,0.0,471.17270286128365,472.90425590158475,474.1807709398815,473.21637037154636
3.3000000000000025,-4.15730712138,9.92169842925,20.7634116162,0.725228101512,0.0810714615779,0.0,-2.74747942959,9.3720993224,3.0500427393,0.291848983438,-0.0640230707164,0.0,474.37430942603197,473.69825501324607,473.23241497615976,474.48546250635286
3.3600000000000025,-4.32358288454,10.4935895569,20.9409834384,0.74878706818,0.0799904132883,0.0,-2.79486267003,9.69112834824,2.8669731983,0.263680304657,-0.0469838646937,0.0,453.4828564755043,454.84770865089627,454.4958612078737,452.3110995963187
3.4200000000000026,-4.49263329575,11.083990887,21.106497936,0.764791654119,0.0950987287162,0.0,-2.84104897553,9.98850829895,2.64878334551,0.257631210785,-0.0945816775947,0.0,445.95782190600096,442.04820914648116,444.36420821444045,443.9368834238357
3.4800000000000026,-4.66443045602,11.6909831143,21.2574228679,0.784232125465,0.094856476814,0.0,-2.88548104291,10.2446420115,2.38107650472,0.278323564422,-0.121343235025,0.0,427.60418852522577,425.3074193071469,424.20134011841725,426.0491840188347
3.5400000000000027,-4.83913089315,12.3149780401,21.3937124852,0.801005320373,0.108490876472,0.0,-2.93858071095,10.554589732,2.16035492175,0.280330745119,-0.0724316390464,0.0,448.8352859802771,452.77947252831615,450.0211937224633,450.26141051690354
3.6000000000000028,-5.01743618939,12.9594443367,21.5183727538,0.81781931273,0.108454153566,0.0,-3.00470998702,10.9267793873,1.99297493601,0.279990410948,-0.0508605112303,0.0,477.4875889677834,479.1281899726031,478.64265157004195,478.6901103808046
3.660000000000003,-5.19919284278,13.6228969126,21.6296340242,0.834722034967,0.105946488295,0.0,-3.05365369856,11.1880729017,1.71488599056,0.282508737025,-0.0602288458175,0.0,435.1142601839336,434.3268878250406,432.8692397395971,433.16335947148605
3.720000000000003,-5.38438525325,14.3057191555,21.7273924431,0.8543417527,0.10559850035,0.0,-3.11917061535,11.5716398156,1.54125215723,0.263369553058,-0.0812617965948,0.0,486.1544122530809,484.572249976933,485.9899339968193,484.62289109999625
3.780000000000003,-5.57344122433,15.011279457,21.8141956504,0.872703955268,0.103522335044,0.0,-3.18232654882,11.9459092758,1.34995615572,0.244599454817,-0.100830422321,0.0,485.14618771970504,483.66831385655627,485.4229128267318,484.07227332798504
